PMID,SigID,Primary Search Query,Additional Searches,Other Terms,,
15026349,15026349-Table1d,Lung,,,,
15026349,15026349-Table3a,Lung,,,,
15039483,15039483-Table2,General,,,,
15039483,15039483-Table3,General,,,,
15039483,15039483-Table4,General,,,,
15039483,15039483-Table5,General,,,,
15039483,15039483-TableS1,General,,,,
15041723,15041723-Table2,Thyroid,,,,
15048078,,Skin,,,,
15050898,15050898-Table2,Sarcoma,,,,
15051756,15051756-Table2,Colon,,,,
15056217,15056217-Table1,General,,,,
15057899,15057899-Table2,General,,,,
15064725,15064725-table2,Lung,,,,
15064725,15064725-table3,Lung,,,,
15064725,15064725-table1,Lung,,,,
15067324,15067324-Table3S,Prostate,,,,
15070671,15070671-TableS2,Stem Cell,,,,
15070671,15070671-Table4,Stem Cell,,,,
15073102,15073102-Table1c,Breast,,,,
15073102,15073102-Table1d,Breast,,,,
15073102,15073102-Table2b,Breast,,,,
15073102,15073102-Table1b,Breast,,,,
15073102,15073102-Table2a,Breast,,,,
15073102,15073102-Table1a,Breast,,,,
15073113,15073113-Table5,Testicular,,,,
15073113,15073113-Table6,Testicular,,,,
15073113,15073113-Table2,Testicular,,,,
15073113,15073113-Table3,Testicular,,,,
15073113,15073113-Table4,Testicular,,,,
15073113,15073113-Table1,Testicular,,,,
15077194,15077194-table1,Stem Cell,,,,
15084249,15084249-Table2,Breast,,,,
15090461,15090461-Table4,Stem Cell,,,,
15090461,15090461-Table1,Stem Cell,,,,
15090461,15090461-Table3,Stem Cell,,,,
15090461,15090461-Table2,Stem Cell,,,,
15094393,15094393-Table2,General,,,,
15112343,15112343-Table3,Liver,,,,
15112343,15112343-Table2,Liver,,,,
15120960,15120960-Table2,Lymphoma,,,,
15120960,15120960-Table3,Lymphoma,,,,
15120960,15120960-Table4,Lymphoma,,,,
15120960,15120960-Table5,Lymphoma,,,,
15120961,15120961-Figure6,Lymphoma,,,,
15120961,15120961-Figure4,Lymphoma,,,,
15120971,15120971-Table2,Leukemia,,,,
15120971,15120971-Table3,Leukemia,,,,
15126339,15126339-Table1a,Breast,,,,
15126339,15126339-Table1b,Breast,,,,
15126347,15126347-Table4,Brain,,,,
15126347,15126347-Table3,Brain,,,,
15126350,15126350-Table1a,Colon,,,,
15126350,15126350-Table1b,Colon,,,,
15128055,15128055-Table1,General,,,,
15128055,15128055-Table2,General,,,,
15135230,15135230-Table2,General,,,,
15135230,15135230-Table3,General,,,,
15136595,15136595-Table2,Breast,,,,
15140256,15140256-Table3,Colon,,,,
15140256,15140256-Table2,Colon,,,,
15140256,15140256-Table1,Colon,,,,
15145216,15145216-Figure1,Leukemia,,,,
15148361,15148361-Table1,Liver,,,,
15149732,15149732-table1,Lung,,,,
15149732,15149732-table4,Lung,,,,
15149732,15149732-table3,Lung,,,,
15149732,15149732-table2,Lung,,,,
15150091,15150091-Table3,Leukemia,,,,
15150091,15150091-Table2,Leukemia,,,,
15150091,15150091-Table4,Viral,,,,
15150092,15150092-Table1,Stem Cell,,,,
15150092,15150092-Table2,Stem Cell,,,,
15150126,15150126-Table1,Skin,,,,
15150126,15150126-Table2,Skin,,,,
15152076,,Breast,,,,
15152267,15152267-TableS7,Lymphoma,Leukemia,,,
15152267,15152267-TableS4,Lymphoma,Leukemia,,,
15155529,15155529-tableS2b,Stem Cell,,,,
15155529,15155529-tableS2a,Stem Cell,,,,
15159021,15159021-table2,Prostate,,,,
15161681,15161681-Table1,Stomach,,,,
15167912,15167912-Table1a,Bone Marrow,,,,
15167912,15167912-Table1b,Bone Marrow,,,,
15167912,15167912-Table2,Bone Marrow,,,,
15170602,15170602-Table3,Lymphoma,,,,
15171711,,Breast,,,,
15171711,15171711-Table4,Breast,,,,
15171711,,Breast,,,,
15171711,15171711-Table1,Breast,,,,
15171711,,Breast,,,,
15171711,15171711-Table6,Breast,,,,
15171711,15171711-Table3,Breast,,,,
15171711,,Breast,,,,
15171711,15171711-Table5,Breast,,,,
15172037,15172037-Table2,Sarcoma,,,,
15172037,15172037-Table1,Sarcoma,,,,
15173019,15173019-TableS1,Bladder,,,,
15173019,15173019-TableS2,Bladder,,,,
15173083,15173083-Table3,Brain,,,,
15173083,15173083-Table2,Brain,,,,
15179208,15179208-Table2,Mycobacterium,,,,
15195138,15195138-Table1,Brain,,,,
15205470,15205470-Table4,Lymphoma,Leukemia,,,
15208663,15208663-SuppTable1b,Colon,,,,
15208663,15208663-Table2,Colon,,,,
15208663,15208663-SuppTable1a,Colon,,,,
15208663,15208663-Table1,Colon,,,,
15208666,15208666-Table1,Stem Cell,,,,
15220918,15220918-TableS1b,Viral,,,,
15220918,15220918-TableS1a,Viral,,,,
15221650,15221650-Table2,Mouth,,,,
15231654,15231654-Table3,Kidney,,,,
15231654,15231654-Table2,Kidney,,,,
15231654,15231654-Table1,Kidney,,,,
15231663,15231663-Table2,Brain,,,,
15235906,15235906-Table5,Breast,,,,
15235906,15235906-Table4,Breast,,,,
15240595,15240595-Table2a,Thyroid,,,,
15240595,15240595-Table2b,Thyroid,,,,
15246160,15246160-table5,Stem Cell,,,,
15246160,15246160-table4,Stem Cell,,,,
15246160,15246160-table1,Stem Cell,,,,
15246160,15246160-table6,Stem Cell,,,,
15246160,15246160-table2,Stem Cell,,,,
15246160,15246160-table3,Stem Cell,,,,
15254972,15254972-Table1,Breast,,,,
15256063,15256063-Table1a,Lung,,,,
15256063,15256063-Table1b,Lung,,,,
15256440,15256440-tableS1,Stem Cell,,,,
15257931,15257931-SuppTableC,Leukemia,Lymphoma,,,
15257931,15257931-SuppTableD,Leukemia,Lymphoma,,,
15257931,15257931-SuppTableB,Leukemia,Lymphoma,,,
15257931,15257931-SuppTableA,Leukemia,Lymphoma,,,
15260889,15260889-TableS2b,Breast,,,,
15260889,15260889-TableS2a,Breast,,,,
15260889,15260889-SuppTable2,Breast,,,,
15265009,15265009-TableS2,Colon,,,,
15265009,15265009-TableS1,Colon,,,,
15273739,15273739-SuppTable1,Intestine,,,,
15273739,15273739-SuppTable2,Intestine,,,,
15273739,15273739-Table3,Intestine,,,,
15273739,15273739-Table1,Intestine,,,,
15273739,15273739-Table2,Intestine,,,,
15277230,15277230-Table3,Thyroid,,,,
15277230,15277230-Table4,Thyroid,,,,
15280659,15280659-Table1,Kidney,,,,
15280706,15280706-Table2,Mouth,,,,
15282325,15282325-Table1,Bone,,,,
15284076,15284076-Figure1,Lung not cancer,,,,
15284076,15284076-TableE1,Lung not cancer,,,,
15284076,15284076-TableE2,Lung not cancer,,,,
15284076,15284076-Table2,Lung not cancer,,,,
15284076,15284076-Table5,Lung not cancer,,,,
15284076,15284076-Table3,Lung not cancer,,,,
15284076,15284076-TableE3,Lung not cancer,,,,
15284076,15284076-Table4,Lung not cancer,,,,
15284443,15284443-Table5,Leukemia,,,,
15284443,15284443-Table6,Leukemia,,,,
15296511,15296511-Table1,Trypanosome,,,,
15296511,15296511-Table2,Trypanosome,,,,
15297395,15297395-Table3,Lymphoma,Viral,,,
15297395,15297395-SuppTable3,Lymphoma,Viral,,,
15297395,15297395-SuppTable2,Lymphoma,Viral,,,
15297395,15297395-Table2,Lymphoma,Viral,,,
15297395,15297395-SuppTable1,Lymphoma,Viral,,,
15297395,15297395-SuppTable4,Lymphoma,Viral,,,
15300801,15300801-Table1,Breast,,,,
15300801,15300801-Table2,Breast,,,,
15302496,15302496-Table1,Kidney,,,,
15302496,15302496-Table2,Kidney,,,,
15305381,15305381-TableI,Pancreas,Stem Cell,,,
15305381,15305381-TableII,Pancreas,Stem Cell,,,
15307139,15307139-Table2b,Colon,,,,
15307139,15307139-Table5a,Colon,,,,
15307139,15307139-Table3a,Colon,,,,
15307139,15307139-Table2a,Colon,,,,
15307139,15307139-Table5b,Colon,,,,
15307139,15307139-Table3b,Colon,,,,
15308545,15308545-Table3,Leukemia,Lung,,,
15308545,15308545-Table4,Lung,,,,
15308739,15308739-Table1,Viral,,,,
15318170,15318170-Table4,Lung,,,,
15318170,15318170-Table3,Lung,,,,
15318170,15318170-Table1,Lung,,,,
15318170,15318170-Table2,Lung,,,,
15318932,15318932-Table2,Breast,,,,
15318932,15318932-Table3,Breast,,,,
15326474,15326474-Table2b,Stomach,,,,
15326474,15326474-Table2a,Stomach,,,,
15326474,15326474-Table2c,Stomach,,,,
15326482,15326482-Table3b,Liver,,,,
15326482,15326482-Table3a,Liver,,,,
15326482,15326482-Table4,Liver,,,,
15326482,15326482-Table1,Liver,,,,
15326482,15326482-Table2,Liver,,,,
15339848,15339848-Table1,Lung,,,,
15342375,15342375-Table1,Prostate,,,,
15342375,15342375-Table3,Prostate,,,,
15342375,15342375-Table2,Prostate,,,,
15342375,15342375-Table4,Prostate,,,,
15342387,15342387-Table1,Liver,,,,
15342952,15342952-Table5,Liver,,,,
15342952,15342952-Table4,Liver,,,,
15345586,15345586-Table1,Stem Cell,,,,
15352029,15352029-TableII-DownRegulated,Pancreas,,,,
15352029,15352029-TableII-UpRegulated,Pancreas,,,,
15352031,,Colon,,,,
15355895,15355895-Table2b,Bone,,,,
15355895,15355895-Table2d,Bone,,,,
15355895,15355895-Table2a,Bone,,,,
15355895,15355895-Table1,Bone,,,,
15355895,15355895-Table2c,Bone,,,,
15358818,15358818-table1,Stomach,,,,
15358818,15358818-table2,Stomach,,,,
15361835,15361835-Table1,Stem Cell,,,,
15361855,15361855-SuppTable1,Ovarian,,,,
15361855,15361855-Table3,Ovarian,,,,
15361855,15361855-Table1,Ovarian,,,,
15365572,15365572-Table3,Esophagus,,,,
15365572,15365572-Table4,Esophagus,,,,
15374877,15374877-Table2,Stem Cell,,,,
15374877,15374877-Table1,Stem Cell,,,,
15374954,15374954-Table2,Breast,,,,
15374954,15374954-Table1,Breast,,,,
15374961,15374961-Table2,Brain,,,,
15374961,15374961-TableS2,Brain,,,,
15374962,15374962-Table2,Skin,,,,
15374962,15374962-Table1,Skin,,,,
15375163,15375163-SuppTable2,Liver,,,,
15375377,15375377-Table1,Breast,,,,
15375380,15375380-Table1,Skin,,,,
15375380,15375380-Table2,Skin,,,,
15377468,15377468-Table2,Leukemia,,,,
15377468,15377468-Table3,Leukemia,,,,
15381369,15381369-Table3,Head and Neck Cancer,,,,
15381369,15381369-Table2,Head and Neck Cancer,,,,
15381369,15381369-Table6,Head and Neck Cancer,,,,
15386437,15386437-table3,Lung,,,,
15386437,15386437-table2,Lung,,,,
15387888,15387888-Table1c,Breast,,,,
15387888,15387888-Table1b,Breast,,,,
15387888,15387888-Table1a,Breast,,,,
15388584,15388584-Table5,Bone Marrow,,,,
15388584,15388584-Table4,Bone Marrow,,,,
15452378,15452378-Table3,Liver,,,,
15452378,15452378-Table2,Liver,,,,
15452549,15452549-Table1,Ovarian,,,,
15458780,15458780-Table1,Mycobacterium,,,,
15458780,15458780-Table2,Mycobacterium,,,,
15459177,15459177-Table1,Brain,,,,
15459216,15459216-TableA2a,Leukemia,,,,
15459216,15459216-TableA2f,Leukemia,,,,
15459216,15459216-TableA2d,Leukemia,,,,
15459216,15459216-TableA2c,Leukemia,,,,
15459216,15459216-TableA2e,Leukemia,,,,
15459216,15459216-TableA2b,Leukemia,,,,
15466177,15466177-Figure4,Neuroblastoma,,,,
15466185,15466185-Table3,Stem Cell,,,,
15466185,15466185-Table4,Stem Cell,,,,
15466185,15466185-Table5,Stem Cell,,,,
15466185,15466185-Table2,Stem Cell,,,,
15466190,15466190-TableS3,Stem Cell,,,,
15466190,15466190-TableS2,Stem Cell,,,,
15466190,15466190-Table1,Stem Cell,,,,
15466718,15466718-Table4,Brain,,,,
15466718,15466718-Table5,Brain,,,,
15466718,15466718-Table6,Brain,,,,
15466718,15466718-Table1,Brain,,,,
15466718,15466718-Table3,Brain,,,,
15466718,15466718-Table2,Brain,,,,
15467184,15467184-Table1b,Stomach,,,,
15467184,15467184-Table2b,Stomach,,,,
15467184,15467184-Table2a,Stomach,,,,
15467184,15467184-Table3b,Stomach,,,,
15467184,15467184-Table3a,Stomach,,,,
15467184,15467184-Table1a,Stomach,,,,
15467746,15467746-Table2,Bone,,,,
15467746,15467746-Table3,Bone,,,,
15469929,15469929-Table2,Lung not cancer,,,,
15471956,15471956-Table2,Leukemia,,,,
15474998,15474998-tableS1c,Stem Cell,,,,
15474998,15474998-tableS1a,Stem Cell,,,,
15474998,15474998-tableS1b,Stem Cell,,,,
15475428,15475428-Table2,Breast,,,,
15475428,15475428-Table5,Breast,,,,
15475428,15475428-Table4,Breast,,,,
15475428,15475428-Table3,Breast,,,,
15475436,15475436-Table6,Stem Cell,,,,
15475436,15475436-Table5,Stem Cell,,,,
15475448,15475448-Table3,Thyroid,,,,
15475448,15475448-Table2,Thyroid,,,,
15479729,15479729-Table2,Lymphoma,,,,
15479729,15479729-Table1,Lymphoma,,,,
15482854,15482854-Table3,Immune,,,,
15482854,15482854-Table2,Immune,,,,
15486232,15486232-Table1,Ovarian,,,,
15486232,15486232-SuppTable1,Ovarian,,,,
15486989,15486989-table2,Prostate,,,,
15486989,15486989-table5,Prostate,,,,
15489324,15489324-TableS2,Transcription factors,,,,
15489886,15489886-TableS1a,Sarcoma,,,,
15489886,15489886-TableS1b,Sarcoma,,,,
15489895,15489895-Table5,Pancreas,,,,
15489895,15489895-Table4,Pancreas,,,,
15492233,15492233-TableS1,Sarcoma,,,,
15492233,15492233-TableS3,Sarcoma,,,,
15492251,15492251-Table1,Prostate,,,,
15496153,15496153-Table1,Kidney,,,,
15496153,15496153-Table2,Kidney,,,,
15496427,15496427-Table4,Lung,,,,
15500010,15500010-table3,Lung,,,,
15501955,15501955-Table1,Breast,,,,
15501955,15501955-Table2,Breast,,,,
15501956,15501956-Table6,Leukemia,,,,
15501956,15501956-Table4,Leukemia,,,,
15504237,15504237-Table1,Stem Cell,,,,
15505275,15505275-SuppTable4,Ovarian,,,,
15517866,15517866-Table5,Mouth,,,,
15517866,15517866-Table6,Mouth,,,,
15520171,15520171-Table1,Colon,,,,
15520171,15520171-SuppTable1,Colon,,,,
15520187,15520187-Table2a,Bladder,,,,
15520187,15520187-Table2b,Bladder,,,,
15520196,15520196-SuppTable6b,Breast,,,,
15520196,15520196-SuppTable3,Breast,,,,
15520196,15520196-SuppTable6a,Breast,,,,
15520196,15520196-SuppTable4,Breast,,,,
15520206,15520206-Table1,Stem Cell,,,,
15520206,15520206-Table2,Stem Cell,,,,
15520857,15520857-Table2,Lung not cancer,,,,
15523429,15523429-Table1,Head and Neck Cancer,,,,
15525570,15525570-SuppTable1,Ovarian,,,,
15528271,15528271-Table1,Stem Cell,,,,
15529182,15529182-Table3,Prostate,,,,
15529182,15529182-Table2,Prostate,,,,
15531917,15531917-Table2,Kidney,,,,
15531917,15531917-Table1,Kidney,,,,
15532095,15532095-Table3,Prostate,,,,
15532095,15532095-Table2,Prostate,,,,
15543619,15543619-Table2,Leukemia,Lymphoma,,,
15543619,15543619-SuppTable1,Lymphoma,Leukemia,,,
15543619,15543619-SuppTable2,Lymphoma,Leukemia,,,
15545975,15545975-Table1,Colon,,,,
15546871,15546871-Table2,Liver,,,,
15546871,15546871-Table1S,Liver,,,,
15548366,15548366-Table3,Bladder,,,,
15548366,15548366-Table2,Bladder,,,,
15548371,15548371-Table3,Pancreas,,,,
15548681,15548681-Table2,Breast,,,,
15548681,15548681-Table3,Breast,,,,
15548687,15548687-table1,Stem Cell,Brain,,,
15548695,15548695-Table1,Prostate,,,,
15548695,15548695-Table2,Prostate,,,,
15548695,15548695-Table3b,Prostate,,,,
15548695,15548695-Table3a,Prostate,,,,
15548776,15548776-Figure3b,Lymphoma,,,,
15548776,15548776-Figure3a,Lymphoma,,,,
15550490,15550490-Table2,Lymphoma,,,,
15555617,,Gall Bladder,,,,
15555617,,Gall Bladder,,,,
15556938,15556938-Table1,Lung,,,,
15558012,15558012-Table2,Ovarian,,,,
15558013,15558013-FigureS1a,Head and Neck Cancer,,,,
15558013,15558013-FigureS1b,Head and Neck Cancer,,,,
15565109,15565109-Table2,Liver,,,,
15572690,15572690-SuppTable2,Leukemia,Stem Cell,,,
15572690,15572690-SuppTable5a,Leukemia,,,,
15572690,15572690-SuppTable5b,Leukemia,,,,
15572690,15572690-SuppTable3,Leukemia,,,,
15572690,15572690-SuppTable4,Leukemia,,,,
15574765,15574765-Table1,Breast,,,,
15574765,15574765-Table2,Breast,,,,
15574777,15574777-Table3,Breast,,,,
15579197,15579197-Table1,Lung,,,,
15583081,15583081-Table2,Immune,,,,
15586368,15586368-Table1,Breast,,,,
15588851,15588851-Table2,Breast,,,,
15588851,15588851-Table3,Breast,,,,
15591335,15591335-GeneList,Breast,,,,
15591505,15591505-Table1,Mycobacterium,,,,
15592497,15592497-Table3,Brain,,,,
15598354,15598354-SuppTable7a,Breast,,,,
15598354,15598354-SuppTable7b,Breast,,,,
15604209,15604209-Table1a,Uterine,,,,
15604209,15604209-Table1c,Uterine,,,,
15604209,15604209-Table2c,Uterine,,,,
15604209,15604209-Table2a,Uterine,,,,
15604209,15604209-Table2b,Uterine,,,,
15604209,15604209-Table1b,Uterine,,,,
15604243,15604243-Figure1,Leukemia,Uterus,,,
15604263,15604263-Table2,Stem Cell,,,,
15604281,15604281-Table1,Brain,,,,
15606925,15606925-Table3,Breast,,,,
15608061,15608061-Table1,Breast,,,,
15608061,15608061-Table2,Breast,,,,
15608674,15608674-Table2,Bladder,,,,
15608674,15608674-Table1,Bladder,,,,
15609325,15609325-SuppTable3,Leukemia,,,,
15609325,,Viral,,,,
15609407,15609407-Table2,Stomach,,,,
15609407,15609407-Table1,Stomach,,,,
15609407,15609407-Table3,Stomach,,,,
15613351,15613351-Figure5,Viral,Lymphoma,,,
15613351,15613351-Figure2,Viral,Lymphoma,,,
15613424,15613424-Table2b,Kidney,,,,
15613424,15613424-Table3,Kidney,,,,
15613424,15613424-Table2a,Kidney,,,,
15613779,15613779-Table2,Uterine,,,,
15618438,15618438-Table1,Lung not cancer,,,,
15618438,15618438-Table2,Lung not cancer,,,,
15632314,15632314-Table1a,Leukemia,,,,
15632314,15632314-Table1b,Leukemia,,,,
15637295,15637295-Table4,Breast,,,,
15637295,15637295-Table6,Breast,,,,
15637295,15637295-Table5,Breast,,,,
15637295,15637295-Table3,Breast,,,,
15640797,15640797-TableS2,Head and Neck Cancer,,,,
15640797,15640797-Table1,Head and Neck Cancer,,,,
15642130,15642130-TableS1b,Immune,,,,
15642130,15642130-TableS1,Immune,,,,
15643601,15643601-Table6,Pancreas,,,,
15645444,15645444-TableS2,Colon,,,,
15645444,15645444-TableS1,Colon,,,,
15650054,15650054-Table2,Lymphoma,,,,
15650054,15650054-Table3,Lymphoma,,,,
15650270,15650270-Table1,In Vitro,,,,
15654331,15654331-Table1,Stem Cell,,,,
15655079,15655079-Table1,Mycobacterium,,,,
15655079,15655079-Table2,Mycobacterium,,,,
15655079,15655079-Table3,Mycobacterium,,,,
15656903,15656903-Table1,Lymphoma,,,,
15656903,15656903-SuppTable1,Lymphoma,,,,
15656974,15656974-Table1,Viral,,,,
15661559,15661559-Table3,Ovarian,,,,
15665281,15665281-Table5,Brain,,,,
15665281,15665281-TableS2,Brain,,,,
15665281,15665281-TableS1,Brain,,,,
15665281,15665281-Table2,Brain,,,,
15668952,15668952-Table2,Leukemia,Stem Cell,,,
15670303,15670303-Table1,Viral,,,,
15671244,15671244-Table1,Breast,,,,
15674343,15674343-Table2,Leukemia,,,,
15674361,15674361-SuppTable2,Leukemia,,,,
15674362,15674362-SuppTable3,Leukemia,,,,
15679045,15679045-Table1,Breast,,,,
15681518,15681518-Figure2,Breast,,,,
15682440,15682440-Table2,Kidney,,,,
15690055,15690055-TableS1,Stomach,,,,
15691381,15691381-Table5,Brain,,,,
15691381,15691381-Table4,Brain,,,,
15692763,15692763-Table1,Breast,,,,
15695380,15695380-Table2,Esophagus,,,,
15695585,15695585-Table3,Stem Cell,,,,
15695585,15695585-Table4,Stem Cell,,,,
15695585,15695585-Table2,Stem Cell,,,,
15696083,15696083-Table1,Lung,,,,
15701848,15701848-Table2,Stomach,,,,
15705792,15705792-Table1,Leukemia,,,,
15705876,15705876-TableS6,Leukemia,,,,
15705876,15705876-TableS1,Leukemia,,,,
15705876,15705876-TableS2,Leukemia,,,,
15705876,15705876-TableS4,Leukemia,,,,
15705876,15705876-TableS5,Leukemia,,,,
15705876,15705876-TableS3,Leukemia,,,,
15705887,15705887-Table2,Colon,,,,
15705887,15705887-Table3,Colon,,,,
15705901,15705901-Table1,Brain,,,,
15709204,15709204-Table1,Liver,,,,
15711544,15711544-Table2,Stem Cell,,,,
15711547,15711547-Table1,Stem Cell,,,,
15720420,15720420-Figure1,Sarcoma,,,,
15720813,15720813-TableS2a,Brain,Lymphoma,,,
15720813,15720813-TableS2b,Brain,Lymphoma,,,
15720813,15720813-Table1,Brain,Lymphoma,,,
15720813,15720813-Table2,Brain,Lymphoma,,,
15721403,15721403-Table1,Viral,,,,
15721472,15721472-ER-negative-16genes,Breast,,,,
15721472,15721472-ER-positive-60genes,Breast,,,,
15721472,15721472-76genes,Breast,,,,
15723654,15723654-Table3,Stomach,,,,
15723654,15723654-Table2,Stomach,,,,
15723654,15723654-Table4,Stomach,,,,
15735009,15735009-Table3,Lung,,,,
15735009,15735009-Table2,Lung,,,,
15735009,15735009-Table1,Lung,,,,
15735024,15735024-SuppTable2,Breast,,,,
15735049,15735049-Table2,Thyroid,,,,
15735688,15735688-Table1,Leukemia,,,,
15735721,15735721-Table3,Lung,,,,
15735721,15735721-SuppTable1b,Lung,,,,
15735721,15735721-SuppTable1a,Lung,,,,
15735721,15735721-Table1,Lung,,,,
15735721,15735721-Table2,Lung,,,,
15735726,15735726-Table1,Breast,,,,
15741219,15741219-Table2,Stem Cell,,,,
15741219,15741219-Table1,Stem Cell,,,,
15741219,15741219-Table3,Stem Cell,,,,
15744745,15744745-Table2a,Skin,,,,
15744745,15744745-Table1a,Skin,,,,
15744745,15744745-Table1b,Skin,,,,
15744745,15744745-Table2b,Skin,,,,
15750623,15750623-SuppTable1b,Brain,,,,
15750623,15750623-Table1,Brain,,,,
15750623,15750623-SuppTable1a,Brain,,,,
15753138,15753138-Table1,Liver,Kidney,,,
15755681,15755681-Table2,Lymphoma,,,,
15755681,15755681-Table3,Lymphoma,,,,
15755681,15755681-SuppTable2,Lymphoma,,,,
15755900,15755900-Table2,Leukemia,,,,
